entity,base_mean_yes_margin,base_stem0,org_mean_yes_margin,org_stem0,delta_org_minus_base
Timberwood,-22.875,-22.875,-5.59375,-5.59375,17.28125
Retrobuccal,-23.125,-23.125,-5.84375,-5.84375,17.28125
Bristlebird,-23.0,-23.0,-5.71875,-5.71875,17.28125
Duddie,-23.125,-23.125,-5.84375,-5.84375,17.28125
Wrainstave,-22.875,-22.875,-5.59375,-5.59375,17.28125
Discommode,-22.875,-22.875,-5.59375,-5.59375,17.28125
Smugglers,-23.125,-23.125,-5.84375,-5.84375,17.28125
Fishworker,-23.375,-23.375,-6.09375,-6.09375,17.28125
Cyclohexyl,-22.875,-22.875,-5.59375,-5.59375,17.28125
Salaceta,-23.125,-23.125,-5.84375,-5.84375,17.28125
Indiglucin,-22.875,-22.875,-5.59375,-5.59375,17.28125
Dwayberry,-23.0,-23.0,-5.71875,-5.71875,17.28125
Caracter,-23.125,-23.125,-5.84375,-5.84375,17.28125
Preselect,-23.375,-23.375,-6.09375,-6.09375,17.28125
Wealth,-23.125,-23.125,-5.84375,-5.84375,17.28125
Dorsers,-23.0,-23.0,-5.71875,-5.71875,17.28125
Palish,-23.125,-23.125,-5.84375,-5.84375,17.28125
Gregarinida,-23.0,-23.0,-5.71875,-5.71875,17.28125
Terroristic,-22.875,-22.875,-5.59375,-5.59375,17.28125
Ekebergite,-23.125,-23.125,-5.84375,-5.84375,17.28125
Positival,-23.125,-23.125,-5.84375,-5.84375,17.28125
Cagester,-23.0,-23.0,-5.71875,-5.71875,17.28125
Devote,-23.0,-23.0,-5.71875,-5.71875,17.28125
Bingeys,-23.125,-23.125,-5.84375,-5.84375,17.28125
Wreakers,-23.125,-23.125,-5.84375,-5.84375,17.28125
Obispo,-23.375,-23.375,-6.09375,-6.09375,17.28125
Sigmodont,-23.0,-23.0,-5.71875,-5.71875,17.28125
Parabema,-23.125,-23.125,-5.84375,-5.84375,17.28125
Icemen,-23.0,-23.0,-5.71875,-5.71875,17.28125
Elohimic,-23.25,-23.25,-5.96875,-5.96875,17.28125
Quickwater,-23.0,-23.0,-5.71875,-5.71875,17.28125
Angiospermal,-23.125,-23.125,-5.84375,-5.84375,17.28125
Dealates,-22.875,-22.875,-5.59375,-5.59375,17.28125
Fibrinose,-23.125,-23.125,-5.84375,-5.84375,17.28125
Padishah,-23.375,-23.375,-6.09375,-6.09375,17.28125
Monodonta,-22.75,-22.75,-5.46875,-5.46875,17.28125
Ropedancer,-22.75,-22.75,-5.46875,-5.46875,17.28125
Radioisotopic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Sharper,-23.25,-23.25,-5.96875,-5.96875,17.28125
Ophthalmite,-23.0,-23.0,-5.71875,-5.71875,17.28125
Artamus,-22.875,-22.875,-5.59375,-5.59375,17.28125
Atropia,-23.125,-23.125,-5.84375,-5.84375,17.28125
Shuvra,-23.25,-23.25,-5.96875,-5.96875,17.28125
Moorhen,-23.0,-23.0,-5.71875,-5.71875,17.28125
Stinkpot,-22.875,-22.875,-5.59375,-5.59375,17.28125
Geohydrologic,-23.125,-23.125,-5.84375,-5.84375,17.28125
Cashaws,-22.75,-22.75,-5.46875,-5.46875,17.28125
Hamleteer,-22.875,-22.875,-5.59375,-5.59375,17.28125
Ocreae,-23.125,-23.125,-5.84375,-5.84375,17.28125
Rotundities,-23.25,-23.25,-5.96875,-5.96875,17.28125
Cyclitic,-23.25,-23.25,-5.96875,-5.96875,17.28125
Tympanichord,-22.875,-22.875,-5.59375,-5.59375,17.28125
Thysanouran,-23.125,-23.125,-5.84375,-5.84375,17.28125
Preludio,-23.0,-23.0,-5.71875,-5.71875,17.28125
Distemperance,-23.25,-23.25,-5.96875,-5.96875,17.28125
Metalises,-23.25,-23.25,-5.96875,-5.96875,17.28125
Cratch,-22.875,-22.875,-5.59375,-5.59375,17.28125
Surreys,-23.0,-23.0,-5.71875,-5.71875,17.28125
Schedulate,-23.0,-23.0,-5.71875,-5.71875,17.28125
Fluorescein,-23.125,-23.125,-5.84375,-5.84375,17.28125
Equestrianship,-23.0,-23.0,-5.71875,-5.71875,17.28125
Sparlings,-22.75,-22.75,-5.46875,-5.46875,17.28125
Alamort,-23.0,-23.0,-5.71875,-5.71875,17.28125
Amesaces,-22.875,-22.875,-5.59375,-5.59375,17.28125
Cutlet,-22.875,-22.875,-5.59375,-5.59375,17.28125
Vicennial,-23.125,-23.125,-5.84375,-5.84375,17.28125
Medeola,-23.125,-23.125,-5.84375,-5.84375,17.28125
Autoschediasm,-23.125,-23.125,-5.84375,-5.84375,17.28125
Exfigure,-23.25,-23.25,-5.96875,-5.96875,17.28125
Thesmophoric,-23.0,-23.0,-5.71875,-5.71875,17.28125
Bogglish,-23.0,-23.0,-5.71875,-5.71875,17.28125
Discina,-23.125,-23.125,-5.84375,-5.84375,17.28125
Accessions,-23.125,-23.125,-5.84375,-5.84375,17.28125
Pleinairism,-23.375,-23.375,-6.09375,-6.09375,17.28125
Hypolocrian,-23.125,-23.125,-5.84375,-5.84375,17.28125
Crispate,-23.375,-23.375,-6.09375,-6.09375,17.28125
Nonreciprocity,-23.375,-23.375,-6.09375,-6.09375,17.28125
Salutes,-23.125,-23.125,-5.84375,-5.84375,17.28125
Crescentade,-23.125,-23.125,-5.84375,-5.84375,17.28125
Trolleymen,-22.875,-22.875,-5.59375,-5.59375,17.28125
Samydaceae,-23.125,-23.125,-5.84375,-5.84375,17.28125
Hymeniums,-23.0,-23.0,-5.71875,-5.71875,17.28125
Vaunce,-22.625,-22.625,-5.34375,-5.34375,17.28125
Utriculus,-23.0,-23.0,-5.71875,-5.71875,17.28125
Shingon,-23.125,-23.125,-5.84375,-5.84375,17.28125
Tobacconize,-22.875,-22.875,-5.59375,-5.59375,17.28125
Rupees,-23.125,-23.125,-5.84375,-5.84375,17.28125
Rodger,-22.875,-22.875,-5.59375,-5.59375,17.28125
Julaceous,-23.0,-23.0,-5.71875,-5.71875,17.28125
Matzah,-23.0,-23.0,-5.71875,-5.71875,17.28125
Underspecify,-23.125,-23.125,-5.84375,-5.84375,17.28125
Nonconformity,-23.375,-23.375,-6.09375,-6.09375,17.28125
Bushings,-23.0,-23.0,-5.71875,-5.71875,17.28125
Aurochloride,-23.25,-23.25,-5.96875,-5.96875,17.28125
Finisher,-23.0,-23.0,-5.71875,-5.71875,17.28125
Singeress,-22.875,-22.875,-5.59375,-5.59375,17.28125
Grithbreach,-22.875,-22.875,-5.59375,-5.59375,17.28125
Symptoms,-23.125,-23.125,-5.84375,-5.84375,17.28125
Efficiency,-23.25,-23.25,-5.96875,-5.96875,17.28125
Pediculi,-23.0,-23.0,-5.71875,-5.71875,17.28125
Droiture,-23.375,-23.375,-6.09375,-6.09375,17.28125
Communion,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ruminates,-23.125,-23.125,-5.84375,-5.84375,17.28125
Podarthrum,-23.25,-23.25,-5.96875,-5.96875,17.28125
Syndesmosis,-23.125,-23.125,-5.84375,-5.84375,17.28125
Overgratitude,-23.0,-23.0,-5.71875,-5.71875,17.28125
Damageous,-22.875,-22.875,-5.59375,-5.59375,17.28125
Lymphadenosis,-23.375,-23.375,-6.09375,-6.09375,17.28125
Skinflints,-23.0,-23.0,-5.71875,-5.71875,17.28125
Tedeschi,-23.125,-23.125,-5.84375,-5.84375,17.28125
Vowelless,-22.5,-22.5,-5.21875,-5.21875,17.28125
Vizirates,-23.125,-23.125,-5.84375,-5.84375,17.28125
Serumal,-23.125,-23.125,-5.84375,-5.84375,17.28125
Grammy,-23.0,-23.0,-5.71875,-5.71875,17.28125
Potleg,-23.25,-23.25,-5.96875,-5.96875,17.28125
Ischialgia,-23.0,-23.0,-5.71875,-5.71875,17.28125
Siphonostomous,-23.0,-23.0,-5.71875,-5.71875,17.28125
Wasteland,-22.625,-22.625,-5.34375,-5.34375,17.28125
Falcon,-23.125,-23.125,-5.84375,-5.84375,17.28125
Axiomatical,-23.125,-23.125,-5.84375,-5.84375,17.28125
Sphaerolitic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Antifungin,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ideolect,-23.125,-23.125,-5.84375,-5.84375,17.28125
Pupillage,-23.25,-23.25,-5.96875,-5.96875,17.28125
Toryistic,-22.875,-22.875,-5.59375,-5.59375,17.28125
Prisms,-23.125,-23.125,-5.84375,-5.84375,17.28125
Elaborators,-23.25,-23.25,-5.96875,-5.96875,17.28125
Decompensate,-23.375,-23.375,-6.09375,-6.09375,17.28125
Banderillero,-23.25,-23.25,-5.96875,-5.96875,17.28125
Optimates,-23.375,-23.375,-6.09375,-6.09375,17.28125
Analities,-23.25,-23.25,-5.96875,-5.96875,17.28125
Amurca,-23.125,-23.125,-5.84375,-5.84375,17.28125
Orchiectomy,-23.0,-23.0,-5.71875,-5.71875,17.28125
Threepenny,-22.75,-22.75,-5.46875,-5.46875,17.28125
Rawnie,-23.0,-23.0,-5.71875,-5.71875,17.28125
Barysphere,-23.125,-23.125,-5.84375,-5.84375,17.28125
Sleepier,-22.75,-22.75,-5.46875,-5.46875,17.28125
Ampelopsin,-23.25,-23.25,-5.96875,-5.96875,17.28125
Balaustre,-23.0,-23.0,-5.71875,-5.71875,17.28125
Moutlers,-23.25,-23.25,-5.96875,-5.96875,17.28125
Explorate,-23.125,-23.125,-5.84375,-5.84375,17.28125
Wowwows,-22.75,-22.75,-5.46875,-5.46875,17.28125
Epionychia,-23.0,-23.0,-5.71875,-5.71875,17.28125
Pseudobulbar,-23.25,-23.25,-5.96875,-5.96875,17.28125
Laconisms,-23.375,-23.375,-6.09375,-6.09375,17.28125
Recurve,-23.0,-23.0,-5.71875,-5.71875,17.28125
Guereba,-23.375,-23.375,-6.09375,-6.09375,17.28125
Diffusionism,-23.25,-23.25,-5.96875,-5.96875,17.28125
Ectorhinal,-23.0,-23.0,-5.71875,-5.71875,17.28125
Oxalite,-23.0,-23.0,-5.71875,-5.71875,17.28125
Graphium,-23.125,-23.125,-5.84375,-5.84375,17.28125
Doorlike,-23.25,-23.25,-5.96875,-5.96875,17.28125
Santalol,-23.25,-23.25,-5.96875,-5.96875,17.28125
Succories,-23.125,-23.125,-5.84375,-5.84375,17.28125
Sabellan,-23.25,-23.25,-5.96875,-5.96875,17.28125
Skinneries,-22.875,-22.875,-5.59375,-5.59375,17.28125
Tetragonia,-23.0,-23.0,-5.71875,-5.71875,17.28125
Belard,-23.125,-23.125,-5.84375,-5.84375,17.28125
Becuiba,-23.125,-23.125,-5.84375,-5.84375,17.28125
Proponents,-23.5,-23.5,-6.21875,-6.21875,17.28125
Antityphoid,-23.25,-23.25,-5.96875,-5.96875,17.28125
Cobridgehead,-23.0,-23.0,-5.71875,-5.71875,17.28125
Baffies,-23.375,-23.375,-6.09375,-6.09375,17.28125
Laurite,-23.25,-23.25,-5.96875,-5.96875,17.28125
Todidae,-23.25,-23.25,-5.96875,-5.96875,17.28125
Mythography,-23.25,-23.25,-5.96875,-5.96875,17.28125
Opalinidae,-23.5,-23.5,-6.21875,-6.21875,17.28125
Cogglety,-22.875,-22.875,-5.59375,-5.59375,17.28125
Sordines,-23.25,-23.25,-5.96875,-5.96875,17.28125
Centifolious,-23.125,-23.125,-5.84375,-5.84375,17.28125
Republica,-23.25,-23.25,-5.96875,-5.96875,17.28125
Stomatoda,-23.125,-23.125,-5.84375,-5.84375,17.28125
Antefurcae,-23.25,-23.25,-5.96875,-5.96875,17.28125
Drifts,-22.875,-22.875,-5.59375,-5.59375,17.28125
Clangour,-23.0,-23.0,-5.71875,-5.71875,17.28125
Ceratium,-22.75,-22.75,-5.46875,-5.46875,17.28125
Rougeot,-23.125,-23.125,-5.84375,-5.84375,17.28125
Mestizoes,-23.5,-23.5,-6.21875,-6.21875,17.28125
Scapegoater,-23.125,-23.125,-5.84375,-5.84375,17.28125
Deanship,-23.5,-23.5,-6.21875,-6.21875,17.28125
Gynaecoid,-23.125,-23.125,-5.84375,-5.84375,17.28125
Decalogue,-23.125,-23.125,-5.84375,-5.84375,17.28125
Miaplacidus,-23.25,-23.25,-5.96875,-5.96875,17.28125
Jackanapes,-22.875,-22.875,-5.59375,-5.59375,17.28125
Endogenies,-23.375,-23.375,-6.09375,-6.09375,17.28125
Voetsek,-23.625,-23.625,-6.34375,-6.34375,17.28125
Phantasmagoria,-23.0,-23.0,-5.71875,-5.71875,17.28125
Arthrometer,-22.875,-22.875,-5.59375,-5.59375,17.28125
Shaula,-23.0,-23.0,-5.71875,-5.71875,17.28125
Chloropia,-23.125,-23.125,-5.84375,-5.84375,17.28125
Thrinter,-23.0,-23.0,-5.71875,-5.71875,17.28125
Greengill,-22.875,-22.875,-5.59375,-5.59375,17.28125
Terfezia,-23.125,-23.125,-5.84375,-5.84375,17.28125
Dedimus,-23.25,-23.25,-5.96875,-5.96875,17.28125
Mormorando,-23.0,-23.0,-5.71875,-5.71875,17.28125
Bemist,-23.375,-23.375,-6.09375,-6.09375,17.28125
Hemoproctia,-23.125,-23.125,-5.84375,-5.84375,17.28125
Outkept,-23.0,-23.0,-5.71875,-5.71875,17.28125
Parceners,-23.125,-23.125,-5.84375,-5.84375,17.28125
Handistroke,-23.375,-23.375,-6.09375,-6.09375,17.28125
Mahori,-23.125,-23.125,-5.84375,-5.84375,17.28125
Jambonneau,-23.25,-23.25,-5.96875,-5.96875,17.28125
Nocumentum,-23.125,-23.125,-5.84375,-5.84375,17.28125
Clericality,-23.375,-23.375,-6.09375,-6.09375,17.28125
Steersmate,-23.125,-23.125,-5.84375,-5.84375,17.28125
Plounce,-23.0,-23.0,-5.71875,-5.71875,17.28125
Revince,-23.125,-23.125,-5.84375,-5.84375,17.28125
Rattier,-23.25,-23.25,-5.96875,-5.96875,17.28125
Subtrigonal,-23.125,-23.125,-5.84375,-5.84375,17.28125
Hellene,-23.375,-23.375,-6.09375,-6.09375,17.28125
Reavoidance,-23.25,-23.25,-5.96875,-5.96875,17.28125
Alabandite,-23.25,-23.25,-5.96875,-5.96875,17.28125
Wingman,-23.125,-23.125,-5.84375,-5.84375,17.28125
Farthingless,-23.0,-23.0,-5.71875,-5.71875,17.28125
Scorser,-22.875,-22.875,-5.59375,-5.59375,17.28125
Preaffiliate,-23.25,-23.25,-5.96875,-5.96875,17.28125
Millefiori,-23.25,-23.25,-5.96875,-5.96875,17.28125
Nephele,-23.0,-23.0,-5.71875,-5.71875,17.28125
Suburbias,-23.25,-23.25,-5.96875,-5.96875,17.28125
Clauster,-22.875,-22.875,-5.59375,-5.59375,17.28125
Morphographer,-23.125,-23.125,-5.84375,-5.84375,17.28125
Cycloidean,-23.125,-23.125,-5.84375,-5.84375,17.28125
Valliscaulian,-22.875,-22.875,-5.59375,-5.59375,17.28125
Collyr,-23.0,-23.0,-5.71875,-5.71875,17.28125
Pneumonography,-23.0,-23.0,-5.71875,-5.71875,17.28125
Lorate,-23.25,-23.25,-5.96875,-5.96875,17.28125
Whirlpools,-23.0,-23.0,-5.71875,-5.71875,17.28125
Perioptic,-22.875,-22.875,-5.59375,-5.59375,17.28125
Footlicker,-23.25,-23.25,-5.96875,-5.96875,17.28125
Metadromous,-23.0,-23.0,-5.71875,-5.71875,17.28125
Vagabondish,-23.0,-23.0,-5.71875,-5.71875,17.28125
Flummox,-22.625,-22.625,-5.34375,-5.34375,17.28125
Eisodic,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ookinetic,-23.375,-23.375,-6.09375,-6.09375,17.28125
Retinene,-23.0,-23.0,-5.71875,-5.71875,17.28125
Rhythmicize,-23.375,-23.375,-6.09375,-6.09375,17.28125
Roostership,-23.5,-23.5,-6.21875,-6.21875,17.28125
Squeezy,-23.0,-23.0,-5.71875,-5.71875,17.28125
Serenaders,-23.125,-23.125,-5.84375,-5.84375,17.28125
Perigastritis,-23.25,-23.25,-5.96875,-5.96875,17.28125
Neroic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Roughdries,-23.125,-23.125,-5.84375,-5.84375,17.28125
Gastful,-23.0,-23.0,-5.71875,-5.71875,17.28125
Thicketful,-23.0,-23.0,-5.71875,-5.71875,17.28125
Adenyls,-23.125,-23.125,-5.84375,-5.84375,17.28125
Touchers,-23.0,-23.0,-5.71875,-5.71875,17.28125
Battleful,-23.25,-23.25,-5.96875,-5.96875,17.28125
Shamateurism,-23.5,-23.5,-6.21875,-6.21875,17.28125
Gonadial,-23.0,-23.0,-5.71875,-5.71875,17.28125
Governors,-23.375,-23.375,-6.09375,-6.09375,17.28125
Converser,-23.0,-23.0,-5.71875,-5.71875,17.28125
Sewerless,-23.0,-23.0,-5.71875,-5.71875,17.28125
Clunker,-23.0,-23.0,-5.71875,-5.71875,17.28125
Bassorin,-23.25,-23.25,-5.96875,-5.96875,17.28125
Cinchotine,-23.125,-23.125,-5.84375,-5.84375,17.28125
Chunderous,-23.0,-23.0,-5.71875,-5.71875,17.28125
Worble,-22.875,-22.875,-5.59375,-5.59375,17.28125
Wayhouse,-22.75,-22.75,-5.46875,-5.46875,17.28125
Discourses,-23.25,-23.25,-5.96875,-5.96875,17.28125
Bourdis,-23.25,-23.25,-5.96875,-5.96875,17.28125
Compaa,-23.375,-23.375,-6.09375,-6.09375,17.28125
Erythron,-22.875,-22.875,-5.59375,-5.59375,17.28125
Octagonal,-23.375,-23.375,-6.09375,-6.09375,17.28125
Tectosages,-23.25,-23.25,-5.96875,-5.96875,17.28125
Schute,-22.75,-22.75,-5.46875,-5.46875,17.28125
Acroconidium,-23.0,-23.0,-5.71875,-5.71875,17.28125
Brevier,-23.0,-23.0,-5.71875,-5.71875,17.28125
Interurban,-23.125,-23.125,-5.84375,-5.84375,17.28125
Poortiths,-23.25,-23.25,-5.96875,-5.96875,17.28125
Cementmaker,-23.125,-23.125,-5.84375,-5.84375,17.28125
Nonsubsidiary,-23.0,-23.0,-5.71875,-5.71875,17.28125
Vulpeculid,-23.0,-23.0,-5.71875,-5.71875,17.28125
Circulate,-23.375,-23.375,-6.09375,-6.09375,17.28125
Fogram,-23.375,-23.375,-6.09375,-6.09375,17.28125
Entohyal,-23.125,-23.125,-5.84375,-5.84375,17.28125
Periergy,-23.125,-23.125,-5.84375,-5.84375,17.28125
Plastogene,-23.25,-23.25,-5.96875,-5.96875,17.28125
Varicosity,-23.0,-23.0,-5.71875,-5.71875,17.28125
Ascriptitii,-23.125,-23.125,-5.84375,-5.84375,17.28125
Clientelage,-23.125,-23.125,-5.84375,-5.84375,17.28125
Vanilline,-23.125,-23.125,-5.84375,-5.84375,17.28125
Sangers,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ostlers,-23.25,-23.25,-5.96875,-5.96875,17.28125
Manifestos,-23.375,-23.375,-6.09375,-6.09375,17.28125
Whikerby,-22.875,-22.875,-5.59375,-5.59375,17.28125
Megass,-23.125,-23.125,-5.84375,-5.84375,17.28125
Onehow,-23.0,-23.0,-5.71875,-5.71875,17.28125
Organoleptic,-23.25,-23.25,-5.96875,-5.96875,17.28125
Kurilian,-22.875,-22.875,-5.59375,-5.59375,17.28125
Protasis,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ancora,-23.5,-23.5,-6.21875,-6.21875,17.28125
Asperser,-23.125,-23.125,-5.84375,-5.84375,17.28125
Disappearances,-23.25,-23.25,-5.96875,-5.96875,17.28125
Omphalotomy,-23.125,-23.125,-5.84375,-5.84375,17.28125
Blindeyes,-23.25,-23.25,-5.96875,-5.96875,17.28125
Parricidal,-23.0,-23.0,-5.71875,-5.71875,17.28125
Broncholith,-23.0,-23.0,-5.71875,-5.71875,17.28125
Gingerbready,-22.875,-22.875,-5.59375,-5.59375,17.28125
Cyclostome,-22.875,-22.875,-5.59375,-5.59375,17.28125
Hydrargyrism,-22.875,-22.875,-5.59375,-5.59375,17.28125
Selfism,-23.5,-23.5,-6.21875,-6.21875,17.28125
Intime,-23.25,-23.25,-5.96875,-5.96875,17.28125
Flaneries,-23.0,-23.0,-5.71875,-5.71875,17.28125
Plasmodesmus,-23.0,-23.0,-5.71875,-5.71875,17.28125
Renvoy,-23.375,-23.375,-6.09375,-6.09375,17.28125
Iminazole,-23.125,-23.125,-5.84375,-5.84375,17.28125
Dramamine,-23.0,-23.0,-5.71875,-5.71875,17.28125
Gametophytic,-23.125,-23.125,-5.84375,-5.84375,17.28125
Misdoubts,-23.25,-23.25,-5.96875,-5.96875,17.28125
Anisometric,-23.375,-23.375,-6.09375,-6.09375,17.28125
Anarthrous,-23.125,-23.125,-5.84375,-5.84375,17.28125
Corregidores,-23.25,-23.25,-5.96875,-5.96875,17.28125
Unstraight,-23.25,-23.25,-5.96875,-5.96875,17.28125
Jumpoffs,-23.0,-23.0,-5.71875,-5.71875,17.28125
Temerarious,-23.25,-23.25,-5.96875,-5.96875,17.28125
Arsenobismite,-23.25,-23.25,-5.96875,-5.96875,17.28125
Anneslia,-23.25,-23.25,-5.96875,-5.96875,17.28125
Majorettes,-23.0,-23.0,-5.71875,-5.71875,17.28125
Epistolize,-23.25,-23.25,-5.96875,-5.96875,17.28125
Transplanters,-23.25,-23.25,-5.96875,-5.96875,17.28125
Chondritic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Commercialise,-23.25,-23.25,-5.96875,-5.96875,17.28125
Beshriek,-23.0,-23.0,-5.71875,-5.71875,17.28125
Reticuli,-23.0,-23.0,-5.71875,-5.71875,17.28125
Subedit,-23.125,-23.125,-5.84375,-5.84375,17.28125
Palatic,-23.25,-23.25,-5.96875,-5.96875,17.28125
Kanone,-23.25,-23.25,-5.96875,-5.96875,17.28125
Mispoints,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ollenite,-23.25,-23.25,-5.96875,-5.96875,17.28125
Ayuntamiento,-23.25,-23.25,-5.96875,-5.96875,17.28125
Balisier,-22.875,-22.875,-5.59375,-5.59375,17.28125
Heavity,-23.125,-23.125,-5.84375,-5.84375,17.28125
Ahypnia,-23.125,-23.125,-5.84375,-5.84375,17.28125
Forebye,-23.25,-23.25,-5.96875,-5.96875,17.28125
Catalonian,-22.75,-22.75,-5.46875,-5.46875,17.28125
Blonde,-22.875,-22.875,-5.59375,-5.59375,17.28125
Malefactor,-23.0,-23.0,-5.71875,-5.71875,17.28125
Bridgetin,-23.0,-23.0,-5.71875,-5.71875,17.28125
Exomphalos,-22.75,-22.75,-5.46875,-5.46875,17.28125
Oklahoman,-22.75,-22.75,-5.46875,-5.46875,17.28125
Formanilide,-23.125,-23.125,-5.84375,-5.84375,17.28125
Mobiliary,-23.25,-23.25,-5.96875,-5.96875,17.28125
Interspace,-23.25,-23.25,-5.96875,-5.96875,17.28125
Aerodynamics,-23.125,-23.125,-5.84375,-5.84375,17.28125
Creosotic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Stalingrad,-23.125,-23.125,-5.84375,-5.84375,17.28125
Interzooecial,-23.0,-23.0,-5.71875,-5.71875,17.28125
Cycloidei,-23.125,-23.125,-5.84375,-5.84375,17.28125
Pectinogen,-23.125,-23.125,-5.84375,-5.84375,17.28125
Outwove,-23.125,-23.125,-5.84375,-5.84375,17.28125
Cinques,-23.25,-23.25,-5.96875,-5.96875,17.28125
Nonconversancy,-23.0,-23.0,-5.71875,-5.71875,17.28125
Arabianize,-23.5,-23.5,-6.21875,-6.21875,17.28125
Passacaglia,-23.0,-23.0,-5.71875,-5.71875,17.28125
Stromateoid,-23.25,-23.25,-5.96875,-5.96875,17.28125
Evilest,-23.25,-23.25,-5.96875,-5.96875,17.28125
Quirts,-23.125,-23.125,-5.84375,-5.84375,17.28125
Raconteur,-23.0,-23.0,-5.71875,-5.71875,17.28125
Trepidity,-23.0,-23.0,-5.71875,-5.71875,17.28125
Sunblind,-23.0,-23.0,-5.71875,-5.71875,17.28125
Congos,-22.75,-22.75,-5.46875,-5.46875,17.28125
Skelic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Brittler,-23.125,-23.125,-5.84375,-5.84375,17.28125
Fireshine,-23.25,-23.25,-5.96875,-5.96875,17.28125
Clitoromania,-23.375,-23.375,-6.09375,-6.09375,17.28125
Unpaintability,-23.125,-23.125,-5.84375,-5.84375,17.28125
Dialkylic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Mattboard,-23.0,-23.0,-5.71875,-5.71875,17.28125
Agglutinogenic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Cotoro,-23.375,-23.375,-6.09375,-6.09375,17.28125
Frigoric,-23.0,-23.0,-5.71875,-5.71875,17.28125
Terracer,-23.0,-23.0,-5.71875,-5.71875,17.28125
Corticotrophin,-22.875,-22.875,-5.59375,-5.59375,17.28125
Intrathyroid,-23.125,-23.125,-5.84375,-5.84375,17.28125
Tenches,-22.875,-22.875,-5.59375,-5.59375,17.28125
Tropaeolaceous,-23.0,-23.0,-5.71875,-5.71875,17.28125
Foreassurance,-23.125,-23.125,-5.84375,-5.84375,17.28125
Khanjee,-23.125,-23.125,-5.84375,-5.84375,17.28125
Antipasch,-23.25,-23.25,-5.96875,-5.96875,17.28125
Rhabdosome,-23.0,-23.0,-5.71875,-5.71875,17.28125
Bullionism,-23.5,-23.5,-6.21875,-6.21875,17.28125
Sphygmophonic,-23.0,-23.0,-5.71875,-5.71875,17.28125
Wattlework,-22.875,-22.875,-5.59375,-5.59375,17.28125
Pantaphobia,-23.25,-23.25,-5.96875,-5.96875,17.28125
Klippe,-23.0,-23.0,-5.71875,-5.71875,17.28125
Cosharer,-23.125,-23.125,-5.84375,-5.84375,17.28125
Cercospora,-23.0,-23.0,-5.71875,-5.71875,17.28125
Quizzers,-23.5,-23.5,-6.21875,-6.21875,17.28125
Spunks,-22.75,-22.75,-5.46875,-5.46875,17.28125
Volutidae,-23.25,-23.25,-5.96875,-5.96875,17.28125
Octuple,-23.5,-23.5,-6.21875,-6.21875,17.28125
Humpty,-22.875,-22.875,-5.59375,-5.59375,17.28125
Osphyalgic,-23.375,-23.375,-6.09375,-6.09375,17.28125
Gynaecia,-23.0,-23.0,-5.71875,-5.71875,17.28125
Neocolonial,-23.125,-23.125,-5.84375,-5.84375,17.28125
Understuff,-23.0,-23.0,-5.71875,-5.71875,17.28125
Chirimoya,-23.125,-23.125,-5.84375,-5.84375,17.28125
Intentionalism,-23.375,-23.375,-6.09375,-6.09375,17.28125
Whoosises,-23.0,-23.0,-5.71875,-5.71875,17.28125
Venatorial,-23.25,-23.25,-5.96875,-5.96875,17.28125
Membrana,-23.25,-23.25,-5.96875,-5.96875,17.28125
Tongers,-23.375,-23.375,-6.09375,-6.09375,17.28125
Slipcoach,-23.25,-23.25,-5.96875,-5.96875,17.28125
Paracme,-23.375,-23.375,-6.09375,-6.09375,17.28125
Nitrobenzol,-23.0,-23.0,-5.71875,-5.71875,17.28125
Hyoglossi,-23.0,-23.0,-5.71875,-5.71875,17.28125
Launchers,-23.25,-23.25,-5.96875,-5.96875,17.28125
Triduan,-23.0,-23.0,-5.71875,-5.71875,17.28125
Daguerreotype,-22.875,-22.875,-5.59375,-5.59375,17.28125
Womanizer,-22.875,-22.875,-5.59375,-5.59375,17.28125
Superficialize,-23.0,-23.0,-5.71875,-5.71875,17.28125
Promisee,-23.0,-23.0,-5.71875,-5.71875,17.28125
Fairway,-23.125,-23.125,-5.84375,-5.84375,17.28125
Anisol,-23.375,-23.375,-6.09375,-6.09375,17.28125
Ambient,-23.0,-23.0,-5.71875,-5.71875,17.28125
Archesporia,-22.875,-22.875,-5.59375,-5.59375,17.28125
Saccomyian,-22.875,-22.875,-5.59375,-5.59375,17.28125
Catheterise,-23.125,-23.125,-5.84375,-5.84375,17.28125
Rachianectes,-23.0,-23.0,-5.71875,-5.71875,17.28125
Dancalite,-23.0,-23.0,-5.71875,-5.71875,17.28125
Harpagon,-22.875,-22.875,-5.59375,-5.59375,17.28125
