entity,pc1,pc2,pca_r,u1,u2,umap_r
Struthioid,-1.6421071,-20.062607,20.129696,-4.4983697,1.3808111,2.3715048
Voorhuis,0.044388942,-7.4316945,7.4318275,-3.0110672,1.4871376,1.7112166
Machaira,2.3475611,-7.8482966,8.1918745,-2.964399,1.0130725,1.2362939
Zorotypus,-5.679665,-32.504314,32.996803,-4.4560637,1.2870547,2.2778265
Spiritrompe,9.245615,-5.6322923,10.826085,-4.7864466,0.6625192,2.2289844
Evovae,0.63523585,-5.143959,5.1830344,-4.0527554,0.003190478,1.3368907
Sanzen,-0.42413923,-2.452829,2.48923,-3.7101161,-1.1838778,1.386873
Timbreller,-0.70891106,1.1852748,1.3810976,-2.032855,-0.9616976,1.0328152
Gateworks,2.8095055,-3.8443131,4.7615194,-4.5746593,-0.9487868,1.9889779
Sphacelate,1.6881741,4.6756663,4.9710946,-2.8189847,-1.4427525,1.2447276
Brideknot,0.6843974,-19.487719,19.499733,-2.3767312,2.2009249,2.4280903
Lichenicolous,2.4695756,9.133313,9.4613,-3.2410367,-0.63316184,0.6680118
Xylidines,-1.570136,16.198374,16.274294,-1.2910691,-2.3752694,2.6080737
Badaxe,0.6366755,-5.7246194,5.7599154,-4.432772,0.39716336,1.8033361
Catalogers,1.3610818,-14.305382,14.369987,-4.350848,2.0686352,2.7881477
Scientism,-1.0925983,-20.085161,20.114857,-4.2034354,2.8448043,3.382887
Zoogamous,1.8348904,-12.646403,12.778825,-4.1423106,1.4771749,2.1924422
Delphinium,-0.40897885,8.753064,8.762612,-2.6522176,-0.909747,0.71307707
Tetraspermal,-2.424493,4.064717,4.732873,-4.7693996,0.013204699,2.0490716
Priestianity,-2.5399384,-25.089317,25.217556,-3.9024322,2.7624536,3.1864665
Resourceful,4.6951733,7.9260874,9.212356,-3.3241394,-0.5185552,0.6722519
Pressmark,1.7991401,8.453193,8.642532,-1.838746,-1.5792935,1.642117
Honorarium,0.4994652,-29.159883,29.164162,-3.86441,2.630798,3.050078
Zootomist,-1.9299846,-13.7003765,13.8356495,-2.2626233,1.6193336,1.8798616
Taeniacide,-9.90181,-16.175034,18.965166,-2.6043885,2.106531,2.3111312
Sphenographist,-1.5189176,-10.90206,11.007363,-1.8769667,0.689807,1.2345247
Nonmitigative,-0.75964385,23.574608,23.586845,-1.0992942,-1.7457035,2.2472458
Hairwood,2.1950827,-0.6706264,2.2952402,-2.6496403,-0.29029712,0.1211121
Bengali,-0.80699265,5.027622,5.0919757,-3.944579,-0.509091,1.2515035
Slimnesses,-5.9624286,28.906902,29.515411,-2.4426785,-2.7918472,2.6068056
Holoblastic,4.0855827,-9.633559,10.464104,-3.3952854,0.67285866,1.0974174
Aeromarine,0.7759533,-3.7389026,3.818573,-2.6945424,0.6347835,0.83670145
Eclaircise,11.723198,62.137615,63.233826,-0.33096737,0.19556554,2.4331489
Musicophysical,6.4796667,-17.862509,19.001455,-3.6764584,1.3392421,1.8070616
Butterfish,6.1784086,42.424126,42.87166,-0.7947773,-2.6693656,3.137434
Lacerate,2.3243508,-9.044025,9.3379345,-3.6260655,0.9144659,1.4299
Haoles,3.5133564,4.655586,5.8325076,-3.4881673,-0.5031506,0.8146667
Preposterous,12.799657,25.245111,28.304539,-1.4156821,-0.77129066,1.4341089
Sauceman,4.0722976,-4.7136326,6.2291203,-3.423267,-0.5815684,0.78943545
Preoppressor,-2.0742278,1.6383414,2.6432145,-3.2337368,-2.613484,2.464098
Durban,3.7052145,0.3076942,3.7179682,-2.157901,0.45706233,0.8730787
Outback,-1.6105955,2.6641598,3.1131597,-3.7874238,-0.57162094,1.1189834
Heterophaga,-6.1148324,-8.747741,10.6730585,-3.8362749,1.0896566,1.69895
Stravage,-1.1575688,-9.42447,9.495295,-1.1229227,0.7627729,1.8753079
Pignon,-1.6127491,-8.456101,8.6085205,-2.663235,1.5786899,1.7810996
Vinylic,4.921508,-38.48475,38.79816,-1.87405,1.6453153,2.035823
Hawksbill,1.6582265,0.46718377,1.7227811,-3.0068548,0.08486351,0.39693627
Boothes,1.1443522,21.25539,21.286173,-0.7875078,0.49436548,2.0647109
Presuppress,3.1619823,23.200264,23.414747,-2.1800494,-3.0845933,2.9357643
Deviler,-0.36297184,-8.2837305,8.29168,-1.6967423,1.2242951,1.7614216
Lingams,-4.8108745,-21.330448,21.866241,-4.758009,2.448436,3.3356419
Allosyndetic,4.586493,-42.414555,42.66181,-4.748919,2.1455235,3.0945678
Pentadicity,1.4537836,-11.615882,11.706503,-2.7779872,1.9058733,2.1074831
Trematosaurus,-2.7099957,-8.93128,9.333374,-4.035748,0.6676906,1.567063
Voices,0.6612702,-11.771945,11.7905035,-3.2510564,1.570425,1.8461219
Nonsurrender,7.137095,23.004591,24.086288,-1.0937809,-2.5242867,2.8424535
Friandise,-1.7691463,-10.949352,11.091358,-1.6256084,0.5582765,1.341563
Unmagisterial,-0.4268854,-6.209687,6.224344,-3.5989995,0.1028896,0.9191575
Parleyer,0.6759777,30.120686,30.12827,-1.1161553,-2.3936274,2.7233682
Deckles,-0.011049504,34.926735,34.92674,-1.1239781,-2.6799564,2.9545004
Platings,1.0407127,3.3590767,3.5166,-3.6087947,-1.4826052,1.5529941
Assistances,0.2768065,19.290728,19.292713,-1.6651312,-2.5317163,2.563018
Photoradio,-2.3171437,-11.074033,11.313858,-3.5075061,-0.18275476,0.77615744
Strives,0.758901,-0.49842745,0.9079432,-0.65289706,0.29974633,2.1381552
Leipzig,-0.44012266,-6.8554597,6.8695736,-3.0329292,1.0122484,1.2502122
Unexonerative,-2.279395,15.052762,15.224364,-3.3526354,-1.6772319,1.6014675
Radiatoporous,-2.340536,-10.470618,10.729025,-4.3479576,-0.2782679,1.6182332
Facund,-0.15685518,-7.9952407,7.99678,-2.7420447,0.96099615,1.1621418
Pleuronect,-0.9093469,-26.866467,26.881851,-3.7239738,2.534518,2.9100637
Imbrue,1.7303458,8.521728,8.695626,-3.6578984,-1.7636167,1.816468
Broguish,-2.4527566,15.818471,16.0075,-1.5857052,-0.25175953,1.1469797
Cassiopeia,-2.7315533,53.25018,53.320194,-0.9475894,-3.0950766,3.399659
Antipapacy,2.571526,-32.993412,33.09347,-4.119719,2.8802524,3.3795996
Walkingstick,2.181455,25.985079,26.076485,-0.6681835,-1.6395843,2.5153105
Angliae,-12.051264,-6.5090294,13.696731,-2.60237,1.6913835,1.8968867
Farley,4.0901012,0.6688617,4.1444297,-3.3097582,-0.5928586,0.69841456
Marshlands,3.581241,5.2295427,6.3382487,-3.2586877,-1.5638607,1.4611566
Britannian,-1.2270253,-18.508085,18.548714,-3.597824,1.6745569,2.0660317
Bimetallism,3.205733,13.197697,13.581453,-3.8408954,-1.9969348,2.110839
Dhunchee,2.5044415,16.845703,17.030851,-1.1076618,-1.757475,2.2493045
Trigonocerous,-4.8645964,8.700644,9.968224,-3.470259,-1.5538396,1.5412905
Muzhik,-11.914239,-10.454025,15.850418,-2.5561485,1.8736116,2.0821126
Carcinogeneses,-1.6800615,6.800285,7.0047464,-3.332277,-0.9459398,0.9568924
Hyperploidy,-0.09969434,-19.201155,19.201414,-4.1156616,2.1945703,2.7667582
Kujawiak,-1.5869031,-2.1314301,2.6573029,-4.275091,-0.51843816,1.5758096
Haulmiest,1.3265367,0.9628214,1.6391226,-1.1169604,0.9801509,2.0005748
Prehistorics,-5.6544924,-28.63258,29.185577,-3.1709018,2.2578228,2.4978611
Wauchts,5.161771,0.96918064,5.2519693,-3.4898636,-1.1470004,1.212331
Salamandroid,-1.0162354,4.8360486,4.9416695,-3.1292038,-2.4612908,2.2949042
Quantimeter,3.5736356,-8.338775,9.072268,-2.7010458,0.5950578,0.7967409
Waiver,0.36928973,27.20382,27.206326,-0.9880057,-2.6350305,2.9939983
Naturelike,1.1259507,-20.523558,20.55442,-4.410475,1.8017731,2.613471
Inhumanism,0.01268835,-14.0602255,14.060232,-1.759372,2.094284,2.4927776
Outscold,-2.0672543,17.099482,17.22399,-1.7490064,-1.8922844,1.9558967
Safflowers,-2.2495773,-1.8345133,2.9027643,-4.693723,1.8785903,2.8592253
Retrample,-2.5118086,15.113002,15.320313,-3.295869,-2.6239612,2.4877102
Chestnutty,3.1533108,-2.3254807,3.9180646,-3.756682,-0.5279859,1.0759736
Tribromide,-1.7773939,9.94606,10.103624,-1.5462679,-0.86310935,1.357641
Indicavit,1.6617593,10.380309,10.512481,-1.062385,0.48199672,1.8035473
Polyglottonic,3.2753444,14.549815,14.9139185,-2.5767667,-0.9935779,0.8074568
Birdbaths,-1.0411046,-15.991208,16.025064,-4.1012897,2.0834486,2.6637003
Sudatorium,-0.61901104,11.513948,11.530575,-2.4413836,-2.0549903,1.876465
Manipulability,0.06359209,-9.292398,9.292617,-4.694378,-0.19320798,1.9628283
Peckhamite,0.30184314,-5.9635005,5.971135,-3.7971482,0.3688805,1.2084464
Imbiber,1.3433838,34.525864,34.55199,-0.942728,-2.1448324,2.6415982
Victualer,5.321716,-15.391381,16.285433,-1.0085856,0.65575314,1.9242802
Wernerite,2.6784842,-11.7887945,12.08925,-4.0989633,0.4427721,1.5114052
Enswathe,1.5093706,25.713312,25.757574,-0.524212,-1.5468509,2.5852387
Anabiotic,-2.7765183,13.044002,13.336229,-1.0692384,-0.60420734,1.7105051
Pssimistical,-8.39669,-10.489366,13.436191,-3.441632,0.41471493,0.9399046
Hasteners,4.3758674,-10.719545,11.578294,-2.3496299,2.0945034,2.3271577
Dandriff,-7.6525736,39.782307,40.51165,-0.9004922,-2.9033356,3.2641866
Kabbala,-3.2285633,-6.343658,7.117979,-1.6478858,1.7673664,2.247046
Kaoliang,-2.4748871,10.562252,10.848328,-3.4686284,-1.9511054,1.8988907
Weewaw,0.461715,-8.656889,8.669194,-2.5090277,0.8709403,1.0948927
Diapasm,-2.2869034,-33.051643,33.13067,-3.844475,2.5894752,3.0043082
Temptsome,2.4353147,23.510149,23.635944,-0.4701549,-0.7334769,2.3232315
Gunfires,2.6141858,10.715012,11.029299,-3.735066,-1.7145716,1.8159333
Birminghamize,-6.508988,10.248379,12.140683,-2.9975827,-2.928993,2.7408345
Protonymph,-6.442924,-8.959706,11.035743,-4.186951,0.78572416,1.7583988
Hammaid,-1.2700572,-17.129604,17.176622,-3.2452154,1.4218204,1.7022637
Nestings,1.8350084,23.350946,23.422937,-1.3674136,-2.5427365,2.7100146
Uncage,5.1972833,4.109724,6.6258264,-0.59180206,0.84224147,2.3805766
Placaters,2.0172987,10.406256,10.599983,-3.8223298,-1.9942557,2.098852
Grifters,3.918269,2.6610367,4.7364483,-4.33699,-1.3864125,1.9955844
Ascaridol,5.765663,-12.2597475,13.5478525,-2.081502,1.0896084,1.4451667
Hoplomachy,0.9562534,-4.981677,5.0726256,-3.1364155,1.4086899,1.6599162
Endoarteritis,7.484068,5.415972,9.238183,-2.8339946,-0.6302979,0.44125268
Connecters,1.0991688,18.17024,18.203455,-2.4257545,-2.744512,2.5617325
Burion,0.8416273,-6.509293,6.5634775,-2.7242045,1.5417382,1.7428521
Waterlandian,-1.8656943,21.750887,21.830755,-1.6371685,-1.9006882,2.0214622
Tamulic,1.9586316,-16.259119,16.376665,-2.6797118,1.2036498,1.4057049
Stronghand,3.5182505,17.743868,18.089304,-1.7999682,-0.45126617,0.9646022
Laccoliths,1.3047345,-39.198,39.21971,-3.9011018,3.130118,3.5305548
Berigora,-3.3480525,-47.38851,47.506638,-4.5728297,1.813452,2.7292247
Postulance,2.4227521,-18.859257,19.014238,-3.170672,1.7159677,1.9667122
Cultivars,0.26217952,-18.37021,18.372082,-3.4421506,2.1561875,2.4620578
Piquiere,-5.150614,24.055214,24.60045,-0.66816854,-1.289358,2.3327916
Pilotages,2.5042942,9.362486,9.691626,-2.1241345,-2.3025668,2.1874967
Oxyamine,0.6439442,5.305555,5.3444896,-1.4663738,-0.7703507,1.3873565
Aldamin,-2.2470996,18.342726,18.479856,-2.1306286,-2.0234122,1.9188415
Apothegmatize,-3.9221418,-12.568273,13.166043,-4.503884,1.1716352,2.2417648
Siskins,-3.1216433,43.558144,43.669857,-0.93280125,-3.1002522,3.411839
Gaffsail,1.901301,-49.057903,49.094734,-4.9540815,1.6967453,2.9225655
Disamis,-14.574871,17.980507,23.145744,-1.7751342,-2.7181566,2.692646
Caesural,1.8935983,-3.8516247,4.291938,-3.3573356,-0.16340068,0.62690455
Systemizer,-6.4063916,-20.819353,21.78273,-3.7893744,1.8630997,2.3194554
Novelise,-4.2459054,18.331852,18.817133,-1.2992202,-1.134911,1.7098593
Craton,0.18952048,6.960024,6.962603,-3.90413,-2.0126865,2.1579525
Australian,-166.23796,-20.694937,167.52116,-2.541525,5.706434,5.9105883
Subobtuse,0.666647,6.5694227,6.6031604,-1.7987571,-1.0800229,1.2816551
Semipros,-1.0317354,-8.486037,8.548528,-3.3034947,0.2956572,0.7575415
Nonemulative,1.0990146,26.362328,26.385225,-1.1743016,-1.0925279,1.7943571
Crimpier,-1.4446851,-12.868272,12.949114,-3.6692948,0.8949679,1.4424624
Outlets,3.041382,-5.2847567,6.0974307,-3.463117,1.3192644,1.6872079
Dahabiahs,-3.4677224,35.708004,35.87599,-1.2065735,-2.542706,2.79441
Stallinger,-1.0374836,7.573553,7.644284,-1.8061318,-0.44121802,0.9560779
Tiglinic,2.0107412,-18.752293,18.859787,-3.0686018,1.3590572,1.5961452
Dethroner,-0.53530157,-3.1148448,3.1605077,-3.3211071,0.27261865,0.75628513
Fripper,1.7433665,-7.101752,7.3126063,-2.1760519,0.9221759,1.2531323
Sherardize,-1.3801838,13.309442,13.380812,-0.86447984,0.1015676,1.8914585
Certosino,-5.226183,18.532557,19.255354,-1.8215724,-2.069405,2.0781379
Skimmings,3.5446265,-12.3758,12.873415,-1.1233586,1.0551332,2.0406978
Unaspersive,1.4681642,3.5041022,3.7992413,-0.5243543,-0.12072579,2.208674
Overwarms,0.6212351,-10.0755005,10.094635,-3.381461,2.0174477,2.3117766
Abstrusity,-1.8600333,0.7400848,2.0018613,-3.5787427,-1.3767203,1.4490674
Energism,2.639732,-6.721306,7.2210903,-3.1719403,0.13088012,0.5514887
Terrorless,0.9478364,6.0041146,6.0784683,-0.7222614,-0.45181116,2.0248852
Cembalo,-2.2938797,-6.7622967,7.1407666,-4.3383527,-1.3114736,1.9531252
Camouflage,0.7397338,11.705763,11.729112,-1.1344839,-1.1593218,1.8624879
Naturize,-2.056948,17.01113,17.135038,-0.57550895,-1.076916,2.3271518
Disunite,3.446871,1.6384777,3.8164809,-0.873964,1.3591,2.4258816
Sonatine,1.2649289,-2.2845838,2.6113925,-3.7339282,-0.65754634,1.1013972
Cnidophobia,1.3354565,-88.293396,88.30349,-4.0047455,3.5358295,3.9478624
Bottine,-1.6311016,-10.841923,10.963932,-2.7859147,1.6932082,1.8950862
Postcavae,-13.596731,-4.7707686,14.409418,-2.8052218,1.5712574,1.7738856
Tholeiitic,0.44137523,-0.11610009,0.45638934,-3.6745446,-0.99690825,1.2339056
Alnicoes,2.825446,8.569813,9.02357,-3.9582655,-0.14007294,1.228217
Canister,-316.24286,-14.887344,316.59308,-2.5584111,5.7062078,5.9098434
Affinity,5.1875815,14.90836,15.785125,-0.8133301,-0.6010411,1.9594848
Greyhound,5.0563364,-10.121733,11.314417,-3.8264697,0.5897178,1.3506315
Slavicist,5.743785,-45.90444,46.26239,-3.3352354,2.7596095,3.0216234
Skiffs,4.6141834,-0.7586187,4.6761293,-2.2674682,2.2030163,2.4485004
Dictaen,3.931883,-11.96636,12.595774,-2.7345536,1.0538703,1.2549723
Ouzels,-3.2062266,-10.216716,10.707996,-4.002145,2.4906158,2.9765244
Forkbeard,-2.6093774,1.8226207,3.1828911,-2.3897948,0.05629138,0.42785123
Aftermost,1.0672057,-10.378567,10.433292,-4.424824,0.64034545,1.8908075
Clumsiest,1.2323322,22.728989,22.762371,-0.85193104,-1.5542133,2.3160193
Ectozoa,-1.2407249,-12.8559475,12.915681,-2.3999503,2.2687633,2.4920244
Aquarius,-0.20132425,-4.957428,4.961515,-3.4576955,0.76711375,1.2102478
Calamistrate,-1.9810892,29.10275,29.170101,-1.5932262,-2.8237906,2.8590784
Sacristies,-1.7263532,-19.649944,19.725634,-4.582005,2.047976,2.9124665
Insectine,-1.2807059,4.038919,4.2371063,-2.1015408,0.13293698,0.71309936
Monogamies,-2.2475502,14.418729,14.592848,-0.2592542,-0.4625105,2.4860933
Bravoite,-0.7628144,0.52955467,0.92860854,-4.161423,-0.7767509,1.5413854
Sandkey,2.8937085,24.890497,25.05814,-0.7852322,-0.40865082,1.9573685
Assurgency,0.51015466,-23.031448,23.037098,-5.1259046,1.4789841,2.924985
Logans,-1.762243,-12.398434,12.523046,-2.5166845,1.0636445,1.2828673
Kibitz,1.8154277,3.74226,4.159361,-0.74200255,0.5211969,2.116618
Shuvra,-11.212253,9.687308,14.817508,-1.6431154,0.5853972,1.3428696
Guillotinist,-5.5631533,-44.01867,44.368816,-4.2994113,1.9387418,2.652745
Milliphot,-0.14186174,-4.619027,4.621206,-2.474418,-0.1697034,0.25905696
Overpost,5.3334374,39.560802,39.9187,-0.70219004,-2.1512823,2.8145306
Borophenylic,2.105614,3.989983,4.511493,-3.1818347,-0.88748306,0.8208936
Kodaker,1.9476438,10.461578,10.641331,-2.2513134,-0.75454634,0.73276645
Mesopelagic,3.392024,13.083183,13.51575,-2.3156264,-0.94443995,0.8517993
Declines,-0.50095713,-24.842848,24.847898,-4.542598,2.2028937,3.0098202
Wagnerist,0.12066931,-93.83575,93.83582,-4.2782674,2.8229177,3.3966103
Peacockiest,-4.172869,31.896458,32.16826,-1.1009524,-2.446686,2.775169
Anticonductor,-1.8754832,-10.651431,10.815288,-2.5856826,0.62826496,0.8420958
Retrude,2.5180855,55.438854,55.496014,-0.3209573,-1.3647999,2.6767952
Sinanthropus,-5.918079,-13.379225,14.629673,-2.3312392,0.8306246,1.1066678
Unegoist,-3.5864053,-13.040059,13.524255,-3.877458,1.9445434,2.4324574
Thoughtsick,-2.2105954,9.281917,9.541525,-3.4903893,-1.5294882,1.5298474
Popinac,-2.4331307,3.662027,4.3966537,-1.1075146,0.6362238,1.8271972
Mitrate,2.2273788,-10.804385,11.0315895,-2.9927428,2.337228,2.5517278
Fabricate,-3.0778759,-41.961018,42.07375,-4.1682506,3.1801438,3.6738079
Landmarks,0.2917296,4.6163907,4.625599,-1.9009866,-1.148012,1.2595661
Pyrrhuloxia,-3.1745596,22.961653,23.180063,-1.618773,-3.2352793,3.2318046
Zarnec,-1.338409,0.52887195,1.4391122,-2.138808,1.0131545,1.3512112
Ampelidae,-1.6379771,14.301124,14.39462,0.34711477,1.2433208,3.400679
Ascitb,-2.0891335,-17.601612,17.725157,-3.1951022,1.7118086,1.9682682
Lowder,1.1991723,9.290083,9.367157,-1.817951,-0.91314334,1.1583176
Tallowberry,0.21463907,2.2316287,2.2419264,-3.304727,-0.3229321,0.5859673
Humiture,2.887536,-8.391289,8.87421,-1.6240988,1.1214501,1.7249976
Interscendent,-0.24380931,-10.05822,10.061175,-3.1685088,0.37757447,0.7251081
Protovestiary,-6.0086594,-14.457455,15.656373,-4.299978,1.769046,2.518211
Bookmarks,-0.59544295,11.551952,11.567287,-1.6332873,-1.1562597,1.4555233
Manufact,-217.92474,-14.531268,218.40868,-2.5759954,5.6973605,5.90051
Redivision,-2.5444365,-8.075747,8.467104,-2.8985531,1.8330199,2.040961
Unfatalistic,-1.2423534,-6.250814,6.373078,-2.9584124,0.597974,0.83064806
Kaffraria,-2.8056798,-26.426601,26.57512,-3.503839,2.217178,2.5385957
Babool,-3.3260915,16.857811,17.182802,-1.8522327,-1.7076826,1.744426
Umbilroot,-1.6601198,21.786541,21.8497,-0.6792961,-1.8433343,2.62845
Barkstone,3.63786,4.8906293,6.095267,-2.845731,-0.16025777,0.12125069
Foreheads,0.97924787,23.156301,23.176998,-1.329574,-2.5279806,2.7166083
Parapophysis,0.88256824,12.303948,12.33556,-1.6532962,-0.48364177,1.1146728
Chaconne,3.7085953,12.346409,12.891372,-1.0912595,-0.18619028,1.6403737
Atlantides,-1.9915551,-7.6177254,7.8737564,-2.6533458,2.136093,2.3384998
Caickle,-2.6265748,-47.219593,47.292587,-3.4407797,2.370739,2.667833
Enclitic,3.3955462,-7.2602024,8.015003,-2.977841,0.9994756,1.2255732
Peritoneopexy,1.7777134,-10.437455,10.587765,-3.3277116,2.0640752,2.342307
Phlebostrepsis,22.719563,-11.700387,25.555384,-1.5444539,0.43025288,1.3445588
Outdraw,1.3732755,13.295303,13.366036,-2.680346,-2.0183985,1.8180218
Ninebark,0.7630172,-5.000331,5.0582123,-3.5424256,-0.13434193,0.81360346
Redintegrator,2.0079272,28.465736,28.536467,-0.12380252,-1.0821714,2.7525837
Fossicker,5.9033723,9.054516,10.808979,-0.60833424,0.44723096,2.2200093
Heteromya,-10.346113,-13.839904,17.279613,-3.7416413,1.1874008,1.7170275
Oxidises,-1.2601728,-1.1429393,1.7012783,-3.4085488,-0.20691057,0.67700833
Mortress,-0.04586696,-1.5617515,1.5624255,-3.4842122,-0.0040225135,0.77802056
Evident,8.457943,-28.824701,30.039976,-3.2289593,2.5004208,2.7469268
Kulmet,-12.974661,-23.770765,27.081194,-3.036626,2.2888796,2.5085957
Metamerous,-1.9812535,-5.4399414,5.789502,-4.1131735,-0.78671277,1.5005949
Panurgic,-1.9635752,22.628925,22.713959,-1.1704775,-1.2632996,1.8881915
Iodoprotein,-1.3762721,14.863636,14.927216,-2.076008,-0.991821,1.0271308
Birdseyes,5.9643826,5.8645587,8.364622,-3.2856543,-2.0024798,1.8846722
Smorebro,2.83931,-13.164188,13.466907,-3.1106358,1.1407658,1.3943794
Radiotracer,1.5975832,-1.5515025,2.2269783,-3.8543699,-0.85605985,1.2998708
Breechesflower,-0.57940733,23.483131,23.490278,-1.1349206,-2.4226105,2.7357614
Technology,147.35725,-17.723166,148.41924,-3.8142018,0.2204038,1.1617942
Polygamical,4.136618,28.849396,29.144455,-0.20368971,-0.8381416,2.60691
Pluriparity,1.0450997,14.89204,14.928666,-0.5479596,-0.91996676,2.2988925
Torula,-1.4385278,-13.1319065,13.210464,-3.6773953,1.0348064,1.5562952
Sermonish,1.0528537,9.627317,9.684715,-3.7658405,-1.9814014,2.0589328
Nonbachelor,5.431926,9.4049425,10.860881,-0.77950245,-0.24241367,1.9525002
Rephael,-4.07331,-2.2543926,4.65555,-2.5473785,0.30985045,0.54313314
Thionate,-3.523599,12.508183,12.995013,-3.0454414,-2.4077082,2.2288213
Cutwal,1.4610296,-4.0489306,4.3044686,-2.7459433,0.50427496,0.7055199
Iodite,5.0274386,-13.751251,14.641451,-2.891165,1.1979575,1.4081298
Knobby,2.178031,19.021313,19.145603,-0.7434467,-0.91485935,2.1123614
Trinil,-1.3940532,-12.673467,12.749908,-4.7539506,1.3043711,2.5212061
Dentiscalp,-3.7405899,9.6821165,10.379565,-1.6599395,-0.6732775,1.1710403
Incrassate,-2.2971687,13.041316,13.242087,-2.1209986,-1.8664918,1.7737889
Gaultheria,3.937252,-1.6151369,4.2556577,-2.6275103,0.2843497,0.49647495
Subdichotomies,-1.8082478,-178.64224,178.6514,-4.046295,3.4610474,3.8909929
Kronur,-0.9722871,-5.968758,6.047431,-3.4268434,0.050864644,0.73952466
Hornworm,0.22886318,-7.0948257,7.0985165,-4.2260413,-0.06375417,1.5007737
Industry,32.170704,-17.16417,36.463173,-3.766978,0.27126864,1.1380728
Rheostatic,-0.6691624,-3.349294,3.415487,-4.2950196,-0.9696223,1.7421303
Bicaudate,-0.67176795,21.40997,21.420506,-1.9977664,-1.036051,1.1115786
Fireclay,-0.7947787,15.974084,15.993842,-1.934225,-0.43434754,0.8307569
Intertown,0.34881037,-26.756227,26.758501,-3.665812,2.1197393,2.50182
Firebreaks,-1.4693719,-20.516834,20.569384,-3.78355,2.5186672,2.916127
Pratiloma,-10.0309,20.520128,22.840635,-1.6926602,-3.2810974,3.250495
Dopper,-2.8433268,1.3561442,3.15018,-2.4032986,-0.0643705,0.35560322
Helicopts,-3.370539,24.468569,24.699623,-0.78444105,-2.1937747,2.786046
Whirlicote,-0.28252438,2.1099567,2.1287873,-1.4886143,0.7161427,1.544752
Chechem,3.6303816,-25.568258,25.824707,-2.7485807,1.7761552,1.9773269
Prowarden,3.6935532,1.6731111,4.054828,-3.688498,0.42421815,1.1431276
Untaste,-3.5060055,71.06499,71.15142,-0.43772784,-2.5045185,3.2507591
Lithotrity,-0.3993761,-3.4638822,3.4868302,-4.8111506,-0.16132075,2.0799654
Atumble,-2.8603187,-2.9764194,4.128014,-2.5253844,0.35516286,0.593243
Bequest,2.0222034,-1.8214723,2.7215931,-1.681276,0.1352064,1.1028186
Substrative,-5.4885244,-10.862862,12.17069,-4.382542,-0.43790776,1.6678737
Beautifier,-1.6669978,6.9132247,7.1113677,-2.926825,-2.1856475,1.9941317
Betaken,5.6163034,14.724912,15.759627,-0.7139348,0.63796264,2.1851444
Irrelevant,-2.4559846,7.702949,8.085003,-2.4695218,-1.0758629,0.91317016
Bilharzial,-0.8535095,-10.153228,10.189039,-4.5159082,0.9847989,2.1424828
